uid,ItemID,Rating,Food,Service,Ambience,Value
311,12,5,5,5,5,5
313,43,5,5,5,4,5
313,48,5,5,5,5,5
313,88,4,5,4,4,4
313,58,4,3,3,3,3
314,26,5,5,5,5,5
315,43,2,2,2,3,2
316,97,3,2,3,4,3
317,71,3,4,3,4,4
317,47,5,5,5,4,5
317,82,5,5,5,4,5
318,55,5,5,5,5,5
318,50,5,5,5,4,5
318,82,5,5,5,5,5
318,51,2,4,1,3,3
318,68,5,5,5,5,5
318,96,5,5,5,5,5
318,12,5,5,5,5,5
318,26,5,5,4,5,5
319,33,5,5,5,4,5
319,63,5,1,4,5,3
320,54,5,5,5,5,5
320,77,5,5,5,5,5
321,58,5,4,4,5,4
323,85,4,5,5,5,5
324,89,3,2,3,3,3
324,59,5,5,5,4,5
325,92,5,5,5,5,5
325,85,5,5,5,5,5
326,81,4,5,3,4,4
326,28,5,5,5,5,5
328,94,5,5,5,5,5
328,91,5,5,5,5,5
328,17,5,5,5,5,5
328,90,4,4,3,4,4
328,56,5,5,5,5,5
329,98,2,2,2,2,2
329,47,5,5,5,4,5
329,76,5,5,5,5,5
330,14,5,5,5,5,5
331,6,5,5,5,5,5
331,80,4,4,5,4,4
331,71,5,5,5,5,5
332,4,5,5,5,5,5
333,4,5,5,5,5,5
333,36,5,5,5,5,5
333,57,5,5,4,4,4
333,85,5,5,5,5,5
334,77,4,4,4,4,4
334,99,4,4,4,4,4
334,26,5,4,5,5,5
334,47,4,4,5,4,4
334,84,2,1,3,3,2
334,38,5,5,5,5,5
334,97,3,3,3,4,3
335,17,5,5,5,5,5
335,66,3,3,4,5,4
335,67,4,5,5,3,4
335,9,5,5,5,5,5
336,15,5,5,5,5,5
336,95,2,2,2,3,2
336,98,4,4,4,4,4
336,56,2,1,3,2,2
336,36,5,5,5,5,5
336,17,4,5,4,4,4
336,49,5,5,5,5,5
336,79,5,5,5,5,5
336,12,5,5,5,5,5
336,32,5,5,5,5,5
337,34,5,5,5,5,5
337,46,5,5,5,4,5
337,70,5,5,5,5,5
338,42,1,1,5,2,3
338,10,5,5,5,4,5
339,23,5,5,5,5,5
339,52,5,5,5,5,5
339,56,3,3,1,3,2
339,92,5,5,5,5,5
340,54,4,4,3,4,4
341,94,5,5,5,5,5
343,31,5,5,5,5,5
343,39,5,5,5,5,5
343,17,5,5,5,5,5
343,58,2,3,2,3,3
343,32,5,5,5,4,5
343,96,5,5,5,5,5
343,26,5,5,5,5,5
343,49,5,5,5,5,5
343,77,5,5,5,5,5
344,48,5,5,5,5,5
344,46,5,4,5,4,4
344,44,4,4,5,4,4
345,32,5,5,5,5,5
345,26,5,4,5,5,5
345,20,5,5,5,5,5
345,68,4,3,4,5,4
345,56,5,5,5,5,5
347,88,5,5,5,5,5
348,31,5,5,4,5,5
349,36,5,5,5,5,5
349,4,5,5,5,5,5
350,27,3,2,2,4,3
350,77,5,5,5,5,5
350,61,5,5,5,5,5
350,4,5,5,5,5,5
351,96,4,3,3,3,3
351,36,5,5,5,4,5
351,46,5,5,3,5,4
351,94,5,5,5,5,5
353,38,4,4,4,5,4
353,26,5,5,5,5,5
354,31,4,4,4,5,4
354,62,5,5,4,5,5
354,87,5,5,5,5,5
354,42,5,5,5,5,5
354,97,5,5,3,5,4
355,60,5,5,5,5,5
355,66,5,5,5,5,5
356,66,5,5,5,5,5
356,6,3,4,3,4,4
356,32,4,5,4,4,4
356,31,4,5,4,5,5
356,38,5,5,5,5,5
357,61,5,5,5,5,5
358,12,5,5,5,5,5
359,67,5,5,5,5,5
359,95,3,2,4,4,3
359,82,4,5,4,4,4
359,65,4,4,3,5,4
359,56,5,5,5,5,5
359,17,5,5,5,5,5
360,71,2,1,3,1,2
360,12,5,5,5,5,5
360,60,5,5,5,5,5
360,27,5,5,5,5,5
360,26,5,5,5,5,5
360,38,5,5,5,5,5
361,71,4,5,4,4,4
363,92,5,5,5,5,5
363,95,5,5,3,5,4
363,17,4,4,5,4,4
371,26,5,5,5,5,5
372,82,4,5,3,3,4
372,61,3,5,3,5,4
372,17,5,5,5,5,5
372,4,4,4,4,5,4
372,66,5,5,5,5,5
374,23,5,4,5,5,5
375,38,4,4,4,3,4
376,58,5,5,5,5,5
376,85,5,4,5,5,5
379,32,5,5,5,5,5
379,82,5,5,5,5,5
382,27,2,1,2,3,2
383,82,5,5,5,5,5
384,98,5,5,5,4,5
385,24,4,4,5,4,4
385,27,5,5,3,5,4
385,74,5,5,5,5,5
385,33,5,5,5,5,5
387,72,4,4,4,3,4
388,96,5,5,5,5,5
388,63,4,4,4,4,4
388,47,3,2,4,3,3
389,79,5,5,5,5,5
390,84,5,5,4,5,5
391,61,4,4,4,5,4
391,10,3,3,3,3,3
392,92,5,5,5,5,5
392,71,5,5,4,5,5
392,94,3,4,3,3,3
392,59,4,4,5,4,4
393,55,5,5,5,4,5
394,86,5,5,5,5,5
394,47,5,5,5,5,5
394,61,4,4,3,4,4
396,21,5,5,5,5,5
396,72,5,5,5,5,5
396,84,4,4,2,3,3
398,15,5,5,5,5,5
398,86,2,3,1,3,2
398,95,4,4,4,4,4
398,99,4,5,3,5,4
399,88,4,2,4,3,3
399,64,5,5,5,5,5
399,33,5,5,5,5,5
399,68,3,4,4,3,4
399,69,5,5,5,5,5
402,44,5,5,5,5,5
403,33,5,5,5,5,5
403,68,4,4,4,3,4
403,91,5,5,3,4,4
403,82,5,5,5,5,5
403,48,5,5,5,5,5
403,26,5,5,5,4,5
404,55,5,5,5,5,5
405,65,2,2,2,3,2
405,31,5,5,5,5,5
405,9,5,5,5,5,5
405,72,4,4,4,4,4
405,77,5,5,5,5,5
406,93,4,4,4,4,4
406,88,2,2,3,3,3
406,65,5,5,5,5,5
407,69,3,3,3,3,3
407,94,5,5,4,4,4
408,47,5,4,5,5,5
408,14,3,2,3,4,3
408,95,1,5,1,4,3
409,12,5,5,5,5,5
410,37,4,5,4,5,5
410,94,3,3,4,5,4
410,35,4,4,4,4,4
410,96,5,5,5,5,5
410,44,5,5,5,5,5
410,10,3,4,2,3,3
410,43,4,5,4,3,4
411,14,2,2,2,3,2
411,10,5,5,5,4,5
411,47,5,5,5,4,5
411,43,5,5,5,4,5
411,50,2,2,4,4,3
411,68,4,4,4,4,4
411,78,5,5,5,5,5
411,94,4,5,3,4,4
413,50,5,5,5,5,5
414,33,5,5,5,5,5
414,23,5,5,5,5,5
414,89,5,5,5,5,5
414,68,4,4,4,4,4
414,63,5,5,5,4,5
414,71,4,4,4,4,4
415,89,2,5,1,2,3
415,55,5,5,5,5,5
415,88,4,4,5,3,4
415,47,5,5,5,5,5
415,25,5,5,5,5,5
415,44,5,5,5,5,5
415,48,2,1,1,4,2
415,97,5,4,5,5,5
417,91,3,2,3,4,3
418,33,5,5,5,5,5
419,47,2,2,2,4,3
419,35,3,3,3,4,3
420,12,4,5,5,4,5
421,86,4,5,4,3,4
421,47,4,3,5,3,4
421,94,5,5,5,4,5
421,84,3,3,4,4,4
421,10,4,4,4,4,4
421,99,5,5,5,3,4
423,14,5,5,5,5,5
423,88,4,5,5,4,5
424,44,5,4,5,5,5
424,74,4,5,4,3,4
424,14,5,5,5,4,5
424,51,3,3,4,5,4
425,85,3,3,4,5,4
425,72,4,4,4,3,4
425,36,5,5,5,5,5
425,50,5,5,5,5,5
425,71,5,5,5,5,5
425,48,4,3,5,5,4
426,42,4,4,5,5,5
426,38,5,5,5,5,5
426,97,1,2,1,2,2
426,10,4,5,4,4,4
427,21,5,5,5,4,5
427,72,4,4,2,4,3
428,70,5,5,4,5,5
428,55,5,5,5,4,5
428,97,5,5,5,5,5
428,36,4,4,4,4,4
428,13,3,4,4,3,4
428,10,3,3,2,3,3
428,63,5,5,5,5,5
428,80,5,5,5,5,5
428,85,5,5,5,5,5
428,79,4,4,4,4,4
428,72,5,5,5,5,5
429,95,5,5,5,5,5
429,65,5,5,5,5,5
429,50,5,5,4,5,5
429,94,4,5,3,4,4
429,96,5,5,5,5,5
429,84,5,5,5,3,4
430,47,5,5,5,5,5
430,68,4,3,5,4,4
430,10,1,1,1,1,1
430,52,5,5,5,5,5
430,62,2,2,1,3,2
431,87,4,4,5,4,4
433,24,3,4,2,4,3
433,17,5,5,5,4,5
433,35,4,4,4,4,4
433,50,5,5,3,4,4
433,93,5,5,5,5,5
433,56,5,5,5,5,5
434,63,3,3,5,4,4
434,24,5,5,5,5,5
434,44,5,4,5,4,4
434,79,5,4,4,4,4
434,56,3,2,4,5,4
434,21,2,3,3,1,2
434,48,5,5,5,5,5
434,47,4,3,4,4,4
436,21,5,5,5,5,5
438,63,5,4,5,4,4
439,92,4,3,5,4,4
439,47,4,5,5,4,5
439,50,4,4,4,4,4
439,24,4,5,4,4,4
440,33,4,5,5,5,5
440,14,5,5,5,5,5
441,58,5,5,5,5,5
441,44,5,5,5,5,5
442,63,4,4,4,4,4
442,35,5,5,5,4,5
442,17,4,4,5,4,4
442,38,4,4,4,5,4
442,88,4,5,4,4,4
442,85,5,5,5,5,5
443,59,5,5,5,4,5
444,79,5,5,5,5,5
444,33,4,4,4,4,4
445,67,5,5,5,5,5
445,63,3,3,2,4,3
445,77,5,5,5,5,5
445,61,4,4,3,4,4
447,94,5,5,5,5,5
449,47,4,4,5,3,4
450,66,5,5,5,5,5
450,12,5,5,5,5,5
451,84,4,5,5,4,5
452,57,5,5,5,5,5
452,35,3,4,3,4,4
452,79,5,5,5,5,5
453,25,5,5,5,5,5
453,91,5,5,5,4,5
453,97,5,4,5,4,4
454,47,5,5,5,4,5
454,43,5,5,5,5,5
455,94,5,5,5,5,5
455,37,4,4,5,4,4
455,50,5,5,5,4,5
456,42,3,2,4,3,3
456,64,4,4,3,3,3
456,66,2,2,1,3,2
456,44,5,5,5,5,5
456,88,5,5,5,4,5
459,89,3,3,3,3,3
460,43,5,5,5,5,5
464,14,5,5,5,4,5
464,35,5,5,5,5,5
464,26,5,5,5,5,5
464,21,5,5,5,5,5
464,56,5,5,5,5,5
465,64,5,5,5,5,5
465,42,4,4,5,5,5
465,55,3,4,2,3,3
465,63,4,4,4,4,4
467,34,3,3,3,3,3
467,50,2,2,2,2,2
467,63,3,3,2,3,3
467,31,1,1,1,1,1
468,17,3,3,5,3,4
468,84,4,4,4,4,4
468,25,5,5,5,5,5
468,99,4,4,5,3,4
469,59,3,5,2,4,4
469,79,4,5,4,4,4
469,64,5,5,5,4,5
470,47,5,5,4,5,5
470,72,5,5,5,5,5
471,56,5,5,5,5,5
471,84,5,5,5,5,5
471,71,4,4,3,4,4
471,23,5,5,5,5,5
471,57,5,5,5,5,5
471,39,5,5,5,5,5
472,82,5,5,5,5,5
473,68,4,4,3,4,4
474,79,4,4,5,4,4
475,91,5,5,5,5,5
475,44,2,1,4,3,3
476,55,3,3,4,4,4
477,30,2,3,1,4,3
477,79,4,4,3,4,4
477,88,3,3,4,4,4
480,61,5,4,4,4,4
481,35,5,5,5,5,5
481,50,3,3,4,2,3
483,88,5,5,5,4,5
483,20,5,5,5,5,5
483,56,4,5,5,4,5
483,85,4,4,5,3,4
485,17,5,5,5,5,5
486,99,4,4,4,3,4
487,14,5,5,5,4,5
488,91,1,2,1,2,2
488,15,3,3,3,3,3
489,37,5,5,5,5,5
489,6,5,5,5,5,5
489,38,5,5,5,5,5
489,85,5,5,5,5,5
489,44,4,4,5,4,4
489,97,5,5,5,4,5
490,71,2,2,2,4,3
490,59,5,5,5,5,5
490,84,5,5,5,5,5
490,27,5,5,5,5,5
491,56,5,5,5,4,5
491,99,2,2,4,4,3
491,43,5,5,5,5,5
494,98,2,1,5,4,3
494,74,5,5,5,5,5
495,91,5,5,5,3,4
496,91,5,5,5,5,5
496,43,5,5,5,4,5
496,15,5,5,5,5,5
497,59,5,5,5,4,5
497,79,5,5,5,5,5
497,65,5,5,3,5,4
497,82,5,5,5,5,5
498,65,2,3,1,3,2
499,85,1,1,1,4,2
500,88,3,3,4,3,3
501,55,5,5,5,4,5
502,63,3,4,3,5,4
502,97,4,4,5,4,4
502,61,4,4,5,4,4
503,72,5,5,5,5,5
503,34,5,5,5,5,5
503,43,4,4,4,4,4
503,36,5,5,5,5,5
504,66,3,4,3,3,3
505,85,5,5,5,5,5
506,20,4,5,4,4,4
506,61,3,5,1,4,3
508,10,5,5,4,4,4
508,77,5,5,5,5,5
509,47,5,5,5,5,5
509,32,5,5,5,5,5
509,35,2,2,3,1,2
510,47,3,3,3,2,3
510,42,4,4,5,5,5
510,35,3,2,4,4,3
511,23,5,5,4,5,5
511,27,5,3,4,5,4
511,12,5,5,5,5,5
511,66,5,5,5,5,5
513,92,5,5,5,5,5
514,63,4,4,4,3,4
514,92,4,5,3,5,4
514,25,5,5,4,3,4
514,90,5,5,5,5,5
514,48,5,4,5,5,5
514,10,3,5,3,3,4
514,37,4,4,4,3,4
514,72,4,4,4,5,4
515,67,5,5,5,5,5
515,55,3,3,2,4,3
515,71,2,3,2,2,2
517,50,3,3,4,3,3
517,55,3,2,4,5,4
518,61,5,5,5,4,5
519,64,5,5,5,5,5
520,95,5,5,5,5,5
520,89,5,5,5,5,5
520,46,5,5,5,5,5
521,63,3,4,2,3,3
521,76,5,5,5,5,5
524,56,3,3,5,3,4
524,88,2,3,2,2,2
524,36,5,4,5,5,5
524,96,5,5,5,5,5
524,35,4,4,4,4,4
525,88,4,3,4,4,4
525,79,5,4,5,4,4
525,84,3,3,3,3,3
525,77,4,5,2,4,4
529,6,5,5,3,5,4
530,82,5,5,5,5,5
530,69,5,5,5,5,5
530,79,5,5,5,5,5
530,58,5,5,5,5,5
530,40,5,5,5,4,5
530,34,3,3,2,2,2
531,91,4,4,4,3,4
531,38,5,5,5,5,5
531,25,5,5,5,4,5
532,43,4,5,4,3,4
532,44,5,5,4,3,4
534,14,4,4,4,4,4
534,94,2,2,3,3,3
534,15,4,4,4,4,4
534,26,5,5,5,5,5
535,24,5,4,5,4,4
535,57,5,5,5,5,5
536,98,5,5,4,4,4
537,38,5,5,5,5,5
538,99,5,5,5,5,5
539,42,5,5,5,5,5
540,33,5,5,5,5,5
540,68,5,5,4,5,5
540,96,5,5,5,5,5
540,88,5,5,5,5,5
540,78,5,5,5,5,5
540,14,5,5,4,4,4
541,84,4,4,4,4,4
541,55,5,5,5,5,5
541,59,4,5,5,4,5
541,79,4,4,4,4,4
541,88,4,4,4,3,4
542,37,5,5,5,5,5
542,25,5,5,5,4,5
545,14,2,1,3,3,2
547,97,3,3,4,2,3
548,77,4,5,4,4,4
549,98,2,2,3,1,2
550,89,4,5,5,4,5
552,68,2,3,1,3,2
553,47,1,2,1,1,1
553,20,5,5,5,5,5
553,66,5,5,5,4,5
553,12,5,5,5,5,5
553,48,5,5,5,5,5
553,17,5,5,5,5,5
554,26,5,5,4,4,4
555,4,3,4,4,3,4
557,33,4,4,5,5,5
558,36,2,2,5,3,3
558,38,5,5,5,5,5
558,26,5,5,5,5,5
558,56,4,5,4,5,5
558,27,5,5,5,5,5
560,52,5,5,5,5,5
561,52,4,4,5,4,4
562,82,5,5,5,5,5
562,24,4,3,5,4,4
562,11,4,4,4,4,4
562,92,5,5,5,5,5
562,20,2,2,3,2,2
564,32,3,5,5,4,5
564,71,5,5,5,4,5
564,15,4,5,4,4,4
566,63,4,4,4,4,4
567,39,5,5,5,5,5
567,66,5,5,5,5,5
567,26,5,5,5,5,5
567,23,5,5,5,5,5
568,10,5,5,5,5,5
568,27,3,3,2,2,2
569,48,5,5,5,5,5
570,27,5,5,4,5,5
570,4,5,5,5,5,5
570,43,2,1,2,1,1
570,63,2,2,3,2,2
571,56,5,5,5,5,5
571,73,5,5,5,5,5
571,27,5,4,5,5,5
571,36,5,5,5,5,5
572,56,5,5,5,4,5
572,48,4,4,4,4,4
572,94,5,5,5,5,5
573,26,4,5,4,4,4
573,80,5,5,5,5,5
573,97,4,3,5,5,4
573,15,5,5,5,5,5
576,6,5,5,5,5,5
576,20,5,5,5,5,5
576,25,5,5,5,5,5
576,38,5,5,4,4,4
577,33,2,1,5,2,3
577,6,5,5,5,5,5
578,42,5,5,5,5,5
579,61,5,5,5,5,5
579,36,3,3,4,4,4
579,65,4,5,2,4,4
579,55,5,5,5,5,5
581,20,3,2,2,4,3
581,86,5,5,5,5,5
583,56,5,5,5,5,5
583,55,3,3,2,4,3
584,65,5,5,5,5,5
584,33,5,5,4,5,5
584,79,2,2,5,2,3
584,15,5,5,5,5,5
585,4,3,3,5,5,4
586,80,3,3,2,4,3
587,47,5,5,5,5,5
587,86,5,5,5,5,5
588,6,5,5,5,5,5
589,26,5,5,5,5,5
589,56,5,5,5,5,5
589,39,4,5,5,4,5
589,68,4,4,4,4,4
591,20,5,5,5,5,5
591,82,4,5,3,4,4
591,12,5,5,5,5,5
591,85,5,4,5,5,5
591,6,4,4,5,5,5
593,10,4,4,5,4,4
594,50,4,4,4,4,4
594,91,5,5,4,4,4
595,99,5,5,5,5,5
596,69,5,5,4,4,4
597,24,4,4,3,3,3
598,68,5,5,5,5,5
598,92,5,5,5,5,5
599,87,5,5,5,5,5
599,44,5,5,4,5,5
600,71,5,5,5,5,5
600,50,3,4,4,3,4
600,84,4,4,4,3,4
601,36,4,5,2,2,3
601,84,1,1,1,2,1
602,63,4,4,4,3,4
602,84,5,5,5,5,5
602,94,3,3,5,4,4
602,61,5,5,5,5,5
603,43,4,4,4,4,4
603,99,4,4,4,3,4
603,94,5,5,4,4,4
603,47,5,5,4,4,4
604,72,3,3,5,4,4
604,47,5,5,5,5,5
605,50,5,5,5,3,4
605,84,5,5,5,3,4
607,25,5,5,5,5,5
607,68,2,2,2,1,2
608,21,5,5,5,5,5
608,24,4,4,3,3,3
608,35,3,3,3,4,3
610,51,4,4,5,4,4
610,32,5,5,5,5,5
610,73,4,4,5,4,4
610,79,4,4,5,2,4
611,79,1,2,1,1,1
611,61,4,5,5,5,5
611,63,4,4,5,3,4
612,98,5,5,5,5,5
612,79,5,5,5,5,5
612,47,5,5,5,5,5
612,70,5,5,5,5,5
614,6,5,5,5,3,4
614,4,5,5,5,5,5
614,92,4,3,4,4,4
614,90,2,2,3,2,2
614,11,5,5,1,5,4
614,17,3,3,1,4,3
615,98,3,5,2,4,4
615,63,4,5,3,5,4
615,81,5,5,4,5,5
616,48,5,4,4,5,4
617,59,5,5,5,3,4
617,91,2,2,1,1,1
617,25,5,5,4,4,4
618,43,5,5,5,4,5
619,59,5,5,5,4,5
619,88,5,4,5,5,5
619,57,4,3,5,5,4
620,72,2,2,2,2,2
621,64,4,4,5,5,5
621,57,4,4,4,4,4
621,79,5,4,5,3,4
621,65,4,4,3,4,4
622,91,4,4,3,3,3
622,39,3,3,3,4,3
622,97,4,4,3,3,3
622,26,4,4,4,4,4
622,54,4,3,3,4,3
622,37,4,4,5,4,4
624,61,5,5,5,5,5
624,10,4,4,4,4,4
624,63,4,4,4,4,4
626,55,5,5,5,5,5
626,35,3,3,2,3,3
626,87,2,2,2,5,3
626,72,1,3,1,3,2
626,78,5,5,5,5,5
627,81,4,4,4,4,4
627,55,5,5,5,4,5
628,25,5,5,5,5,5
628,10,5,5,5,5,5
628,63,5,4,5,5,5
629,32,5,5,5,5,5
630,65,5,5,5,5,5
631,91,5,5,4,5,5
632,91,4,4,3,5,4
632,21,5,5,4,4,4
632,44,5,5,5,5,5
632,24,4,4,4,4,4
633,88,5,5,5,4,5
633,71,5,5,5,4,5
634,84,5,5,5,5,5
634,50,4,3,4,3,3
637,86,5,5,5,5,5
637,79,4,5,4,4,4
637,54,5,5,5,5,5
637,61,4,4,4,4,4
637,11,5,5,5,5,5
637,27,4,5,5,4,5
638,96,5,5,5,5,5
640,84,3,3,3,3,3
640,91,4,4,4,3,4
640,79,4,4,4,4,4
640,63,3,2,4,4,3
640,65,5,5,4,5,5
641,65,5,5,5,5,5
641,56,5,5,5,5,5
641,12,5,5,5,5,5
645,55,5,5,5,5,5
645,88,5,5,5,5,5
646,6,5,4,5,5,5
646,74,5,5,4,5,5
648,55,5,5,5,5,5
649,84,2,3,2,2,2
650,84,4,4,4,4,4
650,55,5,5,5,4,5
650,43,5,5,5,5,5
650,88,4,4,4,4,4
651,48,4,2,1,5,3
653,26,5,4,4,5,4
654,86,5,5,5,5,5
655,89,3,3,4,4,4
655,95,3,3,3,3,3
655,32,5,5,5,4,5
655,10,2,2,5,4,4
658,68,4,4,4,4,4
658,25,5,5,5,5,5
659,84,4,4,4,4,4
659,44,5,4,4,4,4
660,82,5,5,5,5,5
660,17,5,5,5,5,5
661,67,3,3,5,4,4
661,32,5,5,5,3,4
661,14,5,5,5,5,5
661,21,5,5,5,5,5
661,94,5,5,5,5,5
661,15,1,1,2,2,2
661,25,5,5,5,5,5
662,10,3,5,3,2,3
664,91,5,5,5,5,5
665,85,5,5,4,5,5
666,50,4,5,5,5,5
666,43,5,5,5,4,5
667,17,5,5,5,3,4
668,43,5,5,5,5,5
668,36,5,5,5,5,5
670,10,5,5,5,5,5
671,35,4,5,4,5,5
672,32,5,5,5,5,5
672,36,5,5,5,5,5
672,31,5,5,5,5,5
673,91,4,4,5,4,4
673,48,5,5,5,5,5
674,4,2,2,3,1,2
675,32,5,5,5,5,5
676,31,3,4,2,3,3
676,10,5,5,5,5,5
678,74,5,5,5,5,5
680,48,5,5,5,5,5
680,32,4,3,3,5,4
681,43,4,4,2,3,3
681,4,5,5,5,5,5
682,26,4,5,3,3,4
682,82,4,3,5,4,4
684,26,5,5,5,5,5
684,25,5,5,5,5,5
684,17,5,4,5,5,5
685,17,5,5,4,4,4
685,28,5,5,5,5,5
686,63,3,3,3,3,3
686,94,5,5,5,5,5
688,43,5,5,5,5,5
688,31,3,3,3,5,4
689,27,4,3,5,4,4
690,43,3,3,4,4,4
690,37,4,4,5,4,4
690,42,5,5,5,5,5
691,32,5,5,5,4,5
691,47,5,5,5,5,5
695,98,5,5,4,5,5
695,88,5,4,5,4,4
695,36,5,5,5,5,5
696,97,5,5,5,5,5
696,82,5,5,4,4,4
698,36,3,3,2,2,2
700,43,4,5,5,4,5
700,99,1,3,1,3,2
702,56,5,5,5,5,5
702,20,5,5,5,5,5
703,66,5,5,5,5,5
703,6,5,5,5,5,5
703,85,5,5,5,5,5
705,32,3,5,2,4,4
705,4,5,5,3,5,4
706,46,4,5,2,5,4
706,97,3,5,2,2,3
706,82,5,5,5,5,5
707,56,4,4,4,4,4
707,95,5,5,5,5,5
708,74,5,5,5,5,5
709,26,5,5,4,5,5
710,92,5,5,5,5,5
710,17,1,1,1,4,2
711,77,4,5,2,3,3
713,39,4,4,4,4,4
715,31,5,5,5,5,5
716,36,5,5,5,5,5
716,97,4,4,5,5,5
718,67,3,4,3,3,3
719,68,4,3,2,4,3
720,88,4,5,3,4,4
723,68,5,5,5,5,5
727,84,5,5,5,5,5
728,68,4,4,3,5,4
730,79,5,5,5,4,5
730,65,4,4,4,4,4
730,59,4,5,4,4,4
730,88,4,5,4,4,4
733,30,5,5,5,3,4
733,98,5,5,5,5,5
733,26,5,5,5,5,5
734,97,3,4,4,3,4
736,70,5,4,4,3,4
736,47,1,1,2,1,1
736,91,5,5,5,5,5
737,55,5,4,5,4,4
737,94,3,3,2,3,3
737,72,4,4,4,4,4
740,80,5,5,5,5,5
741,93,4,4,5,4,4
743,59,5,5,5,5,5
743,44,5,5,5,5,5
744,50,3,3,4,3,3
744,47,5,5,5,5,5
747,98,3,3,3,3,3
747,44,5,5,5,5,5
747,21,5,5,5,5,5
750,85,3,3,3,4,3
750,87,1,3,1,4,3
750,15,4,5,4,5,5
751,80,5,5,5,4,5
752,11,5,5,4,4,4
752,72,2,2,3,2,2
752,6,5,5,5,4,5
752,26,4,5,3,4,4
753,68,4,4,4,4,4
753,62,3,2,3,3,3
753,46,5,5,5,5,5
754,12,5,5,5,5,5
755,43,5,5,5,4,5
756,64,1,1,2,2,2
756,6,5,5,5,5,5
756,38,5,5,5,5,5
756,25,5,5,5,4,5
756,56,5,5,5,4,5
756,33,5,5,5,5,5
757,14,4,4,3,2,3
758,59,3,3,2,3,3
758,13,5,5,2,2,3
759,20,5,5,5,5,5
759,68,3,3,4,3,3
760,4,5,4,4,4,4
761,42,1,1,1,3,2
761,28,5,5,5,5,5
761,39,5,5,5,5,5
761,24,5,5,5,3,4
762,92,3,3,4,4,4
763,4,4,3,4,4,4
764,99,3,3,1,2,2
765,69,3,3,3,4,3
766,39,4,5,5,5,5
766,85,3,4,3,4,4
766,55,5,5,5,4,5
767,21,1,1,4,2,2
767,66,4,5,5,4,5
768,4,5,5,5,5,5
769,12,5,5,5,5,5
769,66,4,5,4,5,5
769,95,4,5,4,5,5
769,17,5,5,5,5,5
772,79,4,4,5,4,4
773,86,4,5,5,3,4
773,17,5,5,5,5,5
773,74,5,5,5,4,5
775,52,5,5,5,5,5
775,10,5,5,5,5,5
776,92,4,4,4,3,4
776,23,4,4,5,4,4
776,56,4,4,3,4,4
776,24,4,4,3,4,4
777,40,5,5,5,5,5
777,80,5,5,5,4,5
778,98,2,2,4,3,3
778,72,3,3,4,3,3
778,35,5,5,5,3,4
779,98,4,5,5,5,5
779,55,5,5,5,5,5
780,52,5,5,5,5,5
780,28,5,5,5,5,5
782,59,5,5,5,5,5
783,50,4,4,4,4,4
783,68,4,4,4,4,4
783,88,5,5,5,5,5
784,58,5,5,5,4,5
785,43,5,5,5,5,5
786,67,5,5,5,5,5
788,98,5,4,5,4,4
788,35,4,4,4,4,4
788,13,4,5,4,4,4
789,40,5,5,5,5,5
789,88,3,4,3,3,3
789,85,5,5,5,5,5
789,99,3,3,2,2,2
789,56,3,3,4,4,4
789,17,2,3,1,5,3
791,50,5,5,4,5,5
791,35,5,5,4,5,5
794,63,4,5,5,5,5
794,6,5,4,5,4,4
794,44,4,4,5,5,5
794,38,5,5,5,5,5
796,55,4,5,5,4,5
796,48,5,5,5,5,5
796,40,4,5,5,5,5
797,21,5,5,4,5,5
797,36,5,5,5,5,5
799,63,5,5,5,5,5
799,14,5,5,5,5,5
799,21,5,5,5,5,5
800,68,3,4,3,4,4
800,44,3,3,3,3,3
800,79,2,2,3,1,2
801,37,5,5,5,3,4
806,66,5,5,5,5,5
806,48,5,4,4,4,4
807,57,5,4,5,4,4
807,94,5,5,5,5,5
809,37,4,5,4,3,4
809,36,5,5,5,5,5
810,91,4,4,2,3,3
810,25,5,5,5,5,5
811,82,4,5,4,4,4
815,48,4,4,4,5,4
816,26,5,5,5,5,5
817,10,2,4,3,1,3
817,61,4,4,5,5,5
818,12,5,5,4,5,5
818,36,5,5,5,5,5
818,38,5,5,5,5,5
821,12,5,5,5,5,5
822,68,3,3,4,4,4
823,68,3,3,3,2,3
823,52,3,3,5,5,4
825,20,5,5,5,5,5
825,37,5,5,5,3,4
825,26,1,3,1,3,2
826,91,5,5,5,5,5
826,81,3,3,5,2,3
826,56,4,2,5,3,3
827,32,5,5,5,5,5
827,43,3,2,4,4,3
828,32,5,5,5,5,5
830,6,2,2,3,4,3
831,12,5,5,5,5,5
831,38,5,5,5,5,5
831,60,5,5,4,4,4
831,43,3,3,5,4,4
832,14,4,4,4,3,4
833,32,3,4,4,3,4
835,56,5,5,5,5,5
835,12,5,5,5,5,5
835,70,5,5,5,5,5
838,37,5,5,5,5,5
838,38,5,5,5,5,5
840,12,5,5,5,5,5
841,85,3,3,3,4,3
844,26,5,5,5,5,5
846,33,3,3,4,5,4
846,17,5,5,5,5,5
847,17,5,5,5,5,5
848,54,4,3,5,4,4
851,30,5,4,5,5,5
851,80,5,5,5,5,5
851,86,5,5,5,5,5
851,56,1,1,3,1,2
855,12,5,5,5,4,5
858,66,3,4,3,3,3
861,72,3,3,3,4,3
861,59,5,5,5,5,5
861,47,5,5,5,4,5
862,84,4,4,4,3,4
863,61,5,5,5,5,5
865,61,5,5,5,5,5
867,14,5,5,5,5,5
